date,state,district,pincode,demo_age_5_17,demo_age_17_
19-09-2025,Rajasthan,Banswara,327606,1,21
19-09-2025,Rajasthan,Baran,325205,3,40
19-09-2025,Rajasthan,Baran,325219,3,5
19-09-2025,Rajasthan,Barmer,344034,5,4
19-09-2025,Rajasthan,Barmer,344501,1,9
19-09-2025,Rajasthan,Barmer,344702,3,53
19-09-2025,Rajasthan,Barmer,344705,1,1
19-09-2025,Rajasthan,Barmer,344801,1,22
19-09-2025,Rajasthan,Bharatpur,321001,9,62
19-09-2025,Rajasthan,Bharatpur,321021,1,8
19-09-2025,Rajasthan,Bharatpur,321026,0,4
19-09-2025,Rajasthan,Bharatpur,321204,11,43
19-09-2025,Rajasthan,Bharatpur,321303,3,20
19-09-2025,Rajasthan,Bharatpur,321402,5,6
19-09-2025,Rajasthan,Bharatpur,321406,1,8
19-09-2025,Rajasthan,Bharatpur,321408,1,6
19-09-2025,Rajasthan,Bharatpur,321615,2,6
19-09-2025,Rajasthan,Bharatpur,321642,0,5
19-09-2025,Rajasthan,Bhilwara,311026,2,11
19-09-2025,Rajasthan,Bhilwara,311030,4,8
19-09-2025,Rajasthan,Bhilwara,311204,5,13
19-09-2025,Rajasthan,Bhilwara,311402,2,9
19-09-2025,Rajasthan,Bhilwara,311801,2,11
19-09-2025,Rajasthan,Bhilwara,311802,1,28
19-09-2025,Rajasthan,Bhilwara,311805,0,13
19-09-2025,Rajasthan,Bikaner,331801,2,10
19-09-2025,Rajasthan,Bikaner,334003,0,2
19-09-2025,Rajasthan,Bikaner,334022,3,15
19-09-2025,Rajasthan,Bikaner,334601,1,4
19-09-2025,Rajasthan,Bundi,323021,3,32
19-09-2025,Rajasthan,Bundi,323023,1,8
19-09-2025,Rajasthan,Bundi,323025,2,5
19-09-2025,Rajasthan,Bundi,323301,1,14
19-09-2025,Rajasthan,Bundi,323601,2,5
19-09-2025,Rajasthan,Bundi,323602,3,10
19-09-2025,Rajasthan,Bundi,323801,3,13
19-09-2025,Rajasthan,Chittaurgarh,312022,0,2
19-09-2025,Rajasthan,Chittaurgarh,312613,0,1
19-09-2025,Rajasthan,Chittaurgarh,312901,0,1
19-09-2025,Rajasthan,Chittorgarh,312022,6,30
19-09-2025,Rajasthan,Chittorgarh,312024,0,16
19-09-2025,Rajasthan,Chittorgarh,312601,5,42
19-09-2025,Rajasthan,Churu,331021,1,2
19-09-2025,Rajasthan,Churu,331305,2,3
19-09-2025,Rajasthan,Churu,331503,1,2
19-09-2025,Rajasthan,Dausa,303302,0,1
19-09-2025,Rajasthan,Dausa,303502,3,10
19-09-2025,Rajasthan,Dausa,303510,4,6
19-09-2025,Rajasthan,Dausa,321609,0,13
19-09-2025,Rajasthan,Deeg ,321203,0,2
19-09-2025,Rajasthan,Dholpur,328026,4,15
19-09-2025,Rajasthan,Dholpur,328030,2,20
19-09-2025,Rajasthan,Dungarpur,314001,5,34
19-09-2025,Rajasthan,Dungarpur,314023,0,3
19-09-2025,Rajasthan,Dungarpur,314032,0,27
19-09-2025,Rajasthan,Dungarpur,314402,1,29
19-09-2025,Rajasthan,Dungarpur,314404,3,15
19-09-2025,Rajasthan,Dungarpur,314406,2,21
19-09-2025,Rajasthan,Dungarpur,314804,2,17
19-09-2025,Rajasthan,Ganganagar,335001,9,49
19-09-2025,Rajasthan,Ganganagar,335051,4,25
19-09-2025,Rajasthan,Ganganagar,335073,2,12
19-09-2025,Rajasthan,Hanumangarh,335511,1,3
19-09-2025,Rajasthan,Jaipur,302011,0,2
19-09-2025,Rajasthan,Jaipur,302012,11,102
19-09-2025,Rajasthan,Jaipur,302020,3,44
19-09-2025,Rajasthan,Jaipur,302021,4,29
19-09-2025,Rajasthan,Jaipur,302027,1,16
19-09-2025,Rajasthan,Jaipur,302029,5,55
19-09-2025,Rajasthan,Jaipur,302033,4,20
19-09-2025,Rajasthan,Jaipur,303001,0,10
19-09-2025,Rajasthan,Jaipur,303002,0,15
19-09-2025,Rajasthan,Jaipur,303006,0,8
19-09-2025,Rajasthan,Jaipur,303103,3,11
19-09-2025,Rajasthan,Jaipur,303602,0,7
19-09-2025,Rajasthan,Jaipur,303701,0,7
19-09-2025,Rajasthan,Jaipur,303712,2,5
19-09-2025,Rajasthan,Jaipur,303801,1,11
19-09-2025,Rajasthan,Jaipur,303905,1,8
19-09-2025,Rajasthan,Jaisalmer,345023,0,4
19-09-2025,Rajasthan,Jalor,343021,0,5
19-09-2025,Rajasthan,Jalor,343030,0,16
19-09-2025,Rajasthan,Jalor,343049,0,6
19-09-2025,Rajasthan,Jhalawar,326001,10,30
19-09-2025,Rajasthan,Jhalawar,326021,1,8
19-09-2025,Rajasthan,Jhalawar,326023,1,20
19-09-2025,Rajasthan,Jhalawar,326035,0,5
19-09-2025,Rajasthan,Jhalawar,326502,5,22
19-09-2025,Rajasthan,Jhunjhunu,333025,0,2
19-09-2025,Rajasthan,Jhunjhunun,331027,0,10
19-09-2025,Rajasthan,Jhunjhunun,333304,1,0
19-09-2025,Rajasthan,Jhunjhunun,333503,4,12
19-09-2025,Rajasthan,Jhunjhunun,333515,0,7
19-09-2025,Rajasthan,Jodhpur,342005,1,14
19-09-2025,Rajasthan,Jodhpur,342008,7,32
19-09-2025,Rajasthan,Jodhpur,342015,0,4
19-09-2025,Rajasthan,Jodhpur,342022,4,20
19-09-2025,Rajasthan,Jodhpur,342025,4,14
19-09-2025,Rajasthan,Jodhpur,342027,5,13
19-09-2025,Rajasthan,Jodhpur,342028,2,2
19-09-2025,Rajasthan,Jodhpur,342308,3,12
19-09-2025,Rajasthan,Jodhpur,342606,2,18
19-09-2025,Rajasthan,Jodhpur,342901,0,11
19-09-2025,Rajasthan,Jodhpur,345021,1,2
19-09-2025,Rajasthan,Karauli,322203,3,1
19-09-2025,Rajasthan,Karauli,322204,2,5
19-09-2025,Rajasthan,Karauli,322216,0,2
19-09-2025,Rajasthan,Karauli,322236,3,16
19-09-2025,Rajasthan,Karauli,322243,3,26
19-09-2025,Rajasthan,Karauli,322249,2,18
19-09-2025,Rajasthan,Kota,324004,1,18
19-09-2025,Rajasthan,Kota,324008,5,24
18-09-2025,Tamil Nadu,Chennai,600117,0,4
18-09-2025,Tamil Nadu,Coimbatore,641001,1,19
18-09-2025,Tamil Nadu,Coimbatore,641004,2,11
18-09-2025,Tamil Nadu,Coimbatore,641007,1,17
18-09-2025,Tamil Nadu,Coimbatore,641010,1,8
18-09-2025,Tamil Nadu,Coimbatore,641024,0,4
18-09-2025,Tamil Nadu,Coimbatore,641027,1,12
18-09-2025,Tamil Nadu,Coimbatore,641028,1,5
18-09-2025,Tamil Nadu,Coimbatore,641030,2,8
18-09-2025,Tamil Nadu,Coimbatore,641039,1,4
18-09-2025,Tamil Nadu,Coimbatore,641043,0,2
18-09-2025,Tamil Nadu,Coimbatore,641046,2,8
18-09-2025,Tamil Nadu,Coimbatore,641062,0,10
18-09-2025,Tamil Nadu,Coimbatore,641103,1,5
18-09-2025,Tamil Nadu,Coimbatore,641114,0,3
18-09-2025,Tamil Nadu,Coimbatore,641202,0,1
18-09-2025,Tamil Nadu,Coimbatore,641402,8,35
18-09-2025,Tamil Nadu,Coimbatore,641668,1,6
18-09-2025,Tamil Nadu,Coimbatore,642003,3,4
18-09-2025,Tamil Nadu,Coimbatore,642202,0,1
18-09-2025,Tamil Nadu,Cuddalore,606103,1,7
18-09-2025,Tamil Nadu,Cuddalore,606108,1,11
18-09-2025,Tamil Nadu,Cuddalore,606112,0,1
18-09-2025,Tamil Nadu,Cuddalore,607101,1,4
18-09-2025,Tamil Nadu,Cuddalore,607106,3,35
18-09-2025,Tamil Nadu,Cuddalore,607108,0,1
18-09-2025,Tamil Nadu,Cuddalore,607109,1,4
18-09-2025,Tamil Nadu,Cuddalore,607205,2,5
18-09-2025,Tamil Nadu,Cuddalore,607308,1,3
18-09-2025,Tamil Nadu,Cuddalore,607401,1,9
18-09-2025,Tamil Nadu,Cuddalore,608001,4,28
18-09-2025,Tamil Nadu,Cuddalore,608306,0,6
18-09-2025,Tamil Nadu,Cuddalore,608502,0,7
18-09-2025,Tamil Nadu,Dharmapuri,635111,0,2
18-09-2025,Tamil Nadu,Dharmapuri,635116,0,3
18-09-2025,Tamil Nadu,Dharmapuri,635302,0,7
18-09-2025,Tamil Nadu,Dharmapuri,636803,3,7
18-09-2025,Tamil Nadu,Dharmapuri,636804,0,8
18-09-2025,Tamil Nadu,Dharmapuri,636806,0,9
18-09-2025,Tamil Nadu,Dharmapuri,636807,5,11
18-09-2025,Tamil Nadu,Dharmapuri,636809,3,15
18-09-2025,Tamil Nadu,Dharmapuri,636811,0,9
18-09-2025,Tamil Nadu,Dharmapuri,636904,1,0
18-09-2025,Tamil Nadu,Dharmapuri,636905,2,17
18-09-2025,Tamil Nadu,Dindigul,624004,1,2
18-09-2025,Tamil Nadu,Dindigul,624201,1,10
18-09-2025,Tamil Nadu,Dindigul,624303,1,2
18-09-2025,Tamil Nadu,Dindigul,624403,0,7
18-09-2025,Tamil Nadu,Dindigul,624616,0,9
18-09-2025,Tamil Nadu,Dindigul,624617,0,8
18-09-2025,Tamil Nadu,Dindigul,624619,2,10
18-09-2025,Tamil Nadu,Dindigul,624620,1,4
18-09-2025,Tamil Nadu,Dindigul,624704,0,6
18-09-2025,Tamil Nadu,Dindigul,624708,4,5
18-09-2025,Tamil Nadu,Dindigul,624710,3,15
18-09-2025,Tamil Nadu,Dindigul,624712,1,0
18-09-2025,Tamil Nadu,Erode,638012,1,5
18-09-2025,Tamil Nadu,Erode,638101,1,5
18-09-2025,Tamil Nadu,Erode,638103,1,0
18-09-2025,Tamil Nadu,Erode,638109,2,16
18-09-2025,Tamil Nadu,Erode,638110,3,6
18-09-2025,Tamil Nadu,Erode,638461,0,18
18-09-2025,Tamil Nadu,Erode,638751,2,2
18-09-2025,Tamil Nadu,Kallakurichi,605766,0,1
18-09-2025,Tamil Nadu,Kallakurichi,606102,0,2
18-09-2025,Tamil Nadu,Kallakurichi,606301,2,1
18-09-2025,Tamil Nadu,Kancheepuram,600044,12,35
18-09-2025,Tamil Nadu,Kancheepuram,600047,1,0
18-09-2025,Tamil Nadu,Kancheepuram,600063,7,14
18-09-2025,Tamil Nadu,Kancheepuram,600064,5,6
18-09-2025,Tamil Nadu,Kancheepuram,600069,3,30
18-09-2025,Tamil Nadu,Kancheepuram,600074,2,2
18-09-2025,Tamil Nadu,Kancheepuram,600114,2,3
18-09-2025,Tamil Nadu,Kancheepuram,600119,0,8
18-09-2025,Tamil Nadu,Kancheepuram,600123,2,2
18-09-2025,Tamil Nadu,Kancheepuram,602109,0,1
18-09-2025,Tamil Nadu,Kancheepuram,603102,7,15
18-09-2025,Tamil Nadu,Kancheepuram,603103,1,14
18-09-2025,Tamil Nadu,Kancheepuram,603106,0,3
18-09-2025,Tamil Nadu,Kancheepuram,603111,0,11
18-09-2025,Tamil Nadu,Kancheepuram,603304,0,1
18-09-2025,Tamil Nadu,Kancheepuram,603313,0,8
18-09-2025,Tamil Nadu,Kancheepuram,603404,0,1
18-09-2025,Tamil Nadu,Kancheepuram,631553,4,2
18-09-2025,Tamil Nadu,Kancheepuram,631601,1,6
18-09-2025,Tamil Nadu,Kancheepuram,631606,0,3
18-09-2025,Tamil Nadu,Kanniyakumari,629151,0,13
18-09-2025,Tamil Nadu,Kanniyakumari,629157,1,5
18-09-2025,Tamil Nadu,Kanniyakumari,629159,0,8
18-09-2025,Tamil Nadu,Kanniyakumari,629161,3,12
18-09-2025,Tamil Nadu,Kanniyakumari,629163,3,2
18-09-2025,Tamil Nadu,Kanniyakumari,629166,0,10
18-09-2025,Tamil Nadu,Kanniyakumari,629167,1,5
18-09-2025,Tamil Nadu,Kanniyakumari,629168,3,6
18-09-2025,Tamil Nadu,Kanniyakumari,629169,2,2
18-09-2025,Tamil Nadu,Kanniyakumari,629171,0,6
18-09-2025,Tamil Nadu,Kanniyakumari,629201,0,1
18-09-2025,Tamil Nadu,Kanniyakumari,629251,1,4
18-09-2025,Tamil Nadu,Kanniyakumari,629302,0,4
18-09-2025,Tamil Nadu,Kanniyakumari,629305,1,0
18-09-2025,Tamil Nadu,Kanniyakumari,629403,0,2
18-09-2025,Tamil Nadu,Kanniyakumari,629501,6,3
18-09-2025,Tamil Nadu,Kanniyakumari,629502,0,2
18-09-2025,Tamil Nadu,Kanniyakumari,629802,3,4
18-09-2025,Tamil Nadu,Kanniyakumari,629810,0,1
18-09-2025,Tamil Nadu,Kanyakumari,629001,1,4
18-09-2025,Tamil Nadu,Kanyakumari,629004,1,5
18-09-2025,Tamil Nadu,Kanyakumari,629156,0,2
18-09-2025,Tamil Nadu,Kanyakumari,629160,0,6
18-09-2025,Tamil Nadu,Kanyakumari,629165,1,2
18-09-2025,Tamil Nadu,Kanyakumari,629167,0,3
18-09-2025,Tamil Nadu,Kanyakumari,629170,0,1
18-09-2025,Tamil Nadu,Kanyakumari,629171,0,2
18-09-2025,Tamil Nadu,Kanyakumari,629201,1,4
18-09-2025,Tamil Nadu,Kanyakumari,629702,1,3
18-09-2025,Tamil Nadu,Kanyakumari,629704,0,8
18-09-2025,Tamil Nadu,Kanyakumari,629804,0,2
18-09-2025,Tamil Nadu,Karur,621301,2,6
18-09-2025,Tamil Nadu,Karur,639004,3,12
18-09-2025,Tamil Nadu,Karur,639008,0,1
18-09-2025,Tamil Nadu,Karur,639103,0,3
18-09-2025,Tamil Nadu,Karur,639109,0,1
18-09-2025,Tamil Nadu,Karur,639110,0,13
18-09-2025,Tamil Nadu,Karur,639118,0,7
18-09-2025,Tamil Nadu,Karur,639207,3,7
18-09-2025,Tamil Nadu,Krishnagiri,635102,2,18
18-09-2025,Tamil Nadu,Krishnagiri,635106,0,3
18-09-2025,Tamil Nadu,Krishnagiri,635112,2,22
18-09-2025,Tamil Nadu,Krishnagiri,635114,0,10
18-09-2025,Tamil Nadu,Krishnagiri,635204,2,8
18-09-2025,Tamil Nadu,Madurai,625002,3,33
18-09-2025,Tamil Nadu,Madurai,625102,3,1
18-09-2025,Tamil Nadu,Madurai,625104,1,8
18-09-2025,Tamil Nadu,Madurai,625105,3,2
18-09-2025,Tamil Nadu,Madurai,625106,16,17
18-09-2025,Tamil Nadu,Madurai,625107,2,16
18-09-2025,Tamil Nadu,Madurai,625207,2,8
18-09-2025,Tamil Nadu,Madurai,625402,2,18
18-09-2025,Tamil Nadu,Madurai,625501,2,13
18-09-2025,Tamil Nadu,Madurai,625503,4,17
18-09-2025,Tamil Nadu,Madurai,625535,1,8
18-09-2025,Tamil Nadu,Madurai,625701,1,4
18-09-2025,Tamil Nadu,Mayiladuthurai,609101,0,1
18-09-2025,Tamil Nadu,Mayiladuthurai,609107,0,1
18-09-2025,Tamil Nadu,Mayiladuthurai,609305,0,1
18-09-2025,Tamil Nadu,Mayiladuthurai,609306,0,1
18-09-2025,Tamil Nadu,Nagapattinam,609107,1,2
18-09-2025,Tamil Nadu,Nagapattinam,609110,1,2
18-09-2025,Tamil Nadu,Nagapattinam,609111,1,3
18-09-2025,Tamil Nadu,Nagapattinam,609203,2,10
18-09-2025,Tamil Nadu,Nagapattinam,609306,0,7
18-09-2025,Tamil Nadu,Nagapattinam,609401,0,2
18-09-2025,Tamil Nadu,Nagapattinam,609402,1,2
18-09-2025,Tamil Nadu,Nagapattinam,609503,0,3
18-09-2025,Tamil Nadu,Nagapattinam,609604,0,2
18-09-2025,Tamil Nadu,Nagapattinam,609803,0,5
18-09-2025,Tamil Nadu,Nagapattinam,609805,0,4
18-09-2025,Tamil Nadu,Nagapattinam,609811,0,7
18-09-2025,Tamil Nadu,Nagapattinam,610204,1,2
18-09-2025,Tamil Nadu,Nagapattinam,611003,0,2
18-09-2025,Tamil Nadu,Nagapattinam,611103,1,5
18-09-2025,Tamil Nadu,Nagapattinam,611106,1,4
18-09-2025,Tamil Nadu,Nagapattinam,614711,0,7
18-09-2025,Tamil Nadu,Namakkal,621215,0,1
18-09-2025,Tamil Nadu,Namakkal,636301,0,4
18-09-2025,Tamil Nadu,Namakkal,637001,1,8
18-09-2025,Tamil Nadu,Namakkal,637208,0,3
18-09-2025,Tamil Nadu,Namakkal,637212,1,5
18-09-2025,Tamil Nadu,Namakkal,637302,1,0
18-09-2025,Tamil Nadu,Perambalur,621133,0,3
18-09-2025,Tamil Nadu,Perambalur,621220,1,10
18-09-2025,Tamil Nadu,Perambalur,621716,5,9
18-09-2025,Tamil Nadu,Pudukkottai,613303,0,8
18-09-2025,Tamil Nadu,Pudukkottai,614616,6,39
18-09-2025,Tamil Nadu,Pudukkottai,614617,1,1
18-09-2025,Tamil Nadu,Pudukkottai,614630,1,23
18-09-2025,Tamil Nadu,Pudukkottai,614801,0,3
18-09-2025,Tamil Nadu,Pudukkottai,614902,0,3
18-09-2025,Tamil Nadu,Pudukkottai,621305,0,1
18-09-2025,Tamil Nadu,Pudukkottai,621316,4,17
18-09-2025,Tamil Nadu,Pudukkottai,622005,0,2
18-09-2025,Tamil Nadu,Pudukkottai,622102,2,11
18-09-2025,Tamil Nadu,Pudukkottai,622201,4,8
18-09-2025,Tamil Nadu,Pudukkottai,622203,1,16
18-09-2025,Tamil Nadu,Pudukkottai,622303,1,19
18-09-2025,Tamil Nadu,Pudukkottai,622402,0,9
18-09-2025,Tamil Nadu,Pudukkottai,622404,0,7
18-09-2025,Tamil Nadu,Pudukkottai,622503,0,5
18-09-2025,Tamil Nadu,Pudukkottai,622515,1,5
18-09-2025,Tamil Nadu,Ramanathapuram,623115,0,4
18-09-2025,Tamil Nadu,Ramanathapuram,623135,1,8
18-09-2025,Tamil Nadu,Ramanathapuram,623315,0,2
18-09-2025,Tamil Nadu,Ramanathapuram,623407,1,12
18-09-2025,Tamil Nadu,Ramanathapuram,623515,0,5
18-09-2025,Tamil Nadu,Ramanathapuram,623516,0,4
18-09-2025,Tamil Nadu,Ramanathapuram,623521,0,5
18-09-2025,Tamil Nadu,Ramanathapuram,623522,0,4
18-09-2025,Tamil Nadu,Ramanathapuram,623529,1,2
18-09-2025,Tamil Nadu,Ramanathapuram,623530,1,2
18-09-2025,Tamil Nadu,Ramanathapuram,623608,0,7
18-09-2025,Tamil Nadu,Ramanathapuram,623711,0,8
18-09-2025,Tamil Nadu,Ranipet,631001,0,1
18-09-2025,Tamil Nadu,Salem,636002,2,9
18-09-2025,Tamil Nadu,Salem,636008,6,18
18-09-2025,Tamil Nadu,Salem,636012,3,6
18-09-2025,Tamil Nadu,Salem,636101,1,0
18-09-2025,Tamil Nadu,Salem,636113,3,10
18-09-2025,Tamil Nadu,Salem,636116,1,5
18-09-2025,Tamil Nadu,Salem,636204,1,9
18-09-2025,Tamil Nadu,Salem,636302,1,9
18-09-2025,Tamil Nadu,Salem,636406,0,2
18-09-2025,Tamil Nadu,Salem,636455,2,8
18-09-2025,Tamil Nadu,Salem,636456,0,4
18-09-2025,Tamil Nadu,Salem,636501,5,23
18-09-2025,Tamil Nadu,Salem,636602,0,6
18-09-2025,Tamil Nadu,Salem,637101,3,24
18-09-2025,Tamil Nadu,Salem,637301,2,17
18-09-2025,Tamil Nadu,Salem,637303,0,3
18-09-2025,Tamil Nadu,Salem,637502,2,13
18-09-2025,Tamil Nadu,Sivaganga,625009,0,1
18-09-2025,Tamil Nadu,Sivaganga,630211,3,7
18-09-2025,Tamil Nadu,Sivaganga,630212,1,1
18-09-2025,Tamil Nadu,Sivaganga,630303,1,8
18-09-2025,Tamil Nadu,Sivaganga,630307,0,8
18-09-2025,Tamil Nadu,Sivaganga,630312,0,1
18-09-2025,Tamil Nadu,Sivaganga,630410,1,6
18-09-2025,Tamil Nadu,Sivaganga,630411,0,1
18-09-2025,Tamil Nadu,Sivaganga,630555,0,1
18-09-2025,Tamil Nadu,Sivaganga,630557,1,1
18-09-2025,Tamil Nadu,Sivaganga,630609,0,2
18-09-2025,Tamil Nadu,Sivaganga,630610,1,3
18-09-2025,Tamil Nadu,Sivaganga,630709,0,8
18-09-2025,Tamil Nadu,Tenkasi,627751,0,4
18-09-2025,Tamil Nadu,Tenkasi,627754,0,1
18-09-2025,Tamil Nadu,Tenkasi,627755,0,1
18-09-2025,Tamil Nadu,Tenkasi,627758,0,4
18-09-2025,Tamil Nadu,Tenkasi,627805,0,7
18-09-2025,Tamil Nadu,Tenkasi,627809,0,2
18-09-2025,Tamil Nadu,Tenkasi,627812,0,3
18-09-2025,Tamil Nadu,Thanjavur,612102,0,2
18-09-2025,Tamil Nadu,Thanjavur,612303,0,2
18-09-2025,Tamil Nadu,Thanjavur,612502,0,7
18-09-2025,Tamil Nadu,Thanjavur,612804,0,1
18-09-2025,Tamil Nadu,Thanjavur,613104,0,11
18-09-2025,Tamil Nadu,Thanjavur,613105,0,2
18-09-2025,Tamil Nadu,Thanjavur,613501,5,14
18-09-2025,Tamil Nadu,Thanjavur,614203,1,4
18-09-2025,Tamil Nadu,Thanjavur,614206,1,10
18-09-2025,Tamil Nadu,Thanjavur,614210,1,5
18-09-2025,Tamil Nadu,Thanjavur,614612,3,14
18-09-2025,Tamil Nadu,Thanjavur,614623,0,2
18-09-2025,Tamil Nadu,Thanjavur,614902,1,20
18-09-2025,Tamil Nadu,The Nilgiris,643006,0,4
18-09-2025,Tamil Nadu,The Nilgiris,643101,0,2
18-09-2025,Tamil Nadu,The Nilgiris,643207,2,3
18-09-2025,Tamil Nadu,The Nilgiris,643209,0,0
18-09-2025,Tamil Nadu,The Nilgiris,643211,2,18
18-09-2025,Tamil Nadu,The Nilgiris,643240,0,2
18-09-2025,Tamil Nadu,The Nilgiris,643241,1,5
18-09-2025,Tamil Nadu,Theni,625512,6,38
18-09-2025,Tamil Nadu,Theni,625515,2,47
18-09-2025,Tamil Nadu,Theni,625517,0,8
18-09-2025,Tamil Nadu,Theni,625520,1,6
18-09-2025,Tamil Nadu,Theni,625522,0,4
18-09-2025,Tamil Nadu,Theni,625531,6,42
18-09-2025,Tamil Nadu,Theni,625533,3,25
18-09-2025,Tamil Nadu,Theni,625534,0,14
18-09-2025,Tamil Nadu,Theni,625602,2,12
18-09-2025,Tamil Nadu,Thiruvallur,600053,0,7
18-09-2025,Tamil Nadu,Thiruvallur,601204,0,2
18-09-2025,Tamil Nadu,Thiruvallur,602025,0,2
18-09-2025,Tamil Nadu,Thiruvallur,631209,0,4
18-09-2025,Tamil Nadu,Thiruvarur,609405,0,6
18-09-2025,Tamil Nadu,Thiruvarur,609501,0,4
18-09-2025,Tamil Nadu,Thiruvarur,610001,2,15
18-09-2025,Tamil Nadu,Thiruvarur,610109,0,8
18-09-2025,Tamil Nadu,Thiruvarur,612603,0,19
18-09-2025,Tamil Nadu,Thiruvarur,612604,1,4
18-09-2025,Tamil Nadu,Thiruvarur,612610,0,2
18-09-2025,Tamil Nadu,Thiruvarur,612701,0,4
18-09-2025,Tamil Nadu,Thiruvarur,612803,0,7
18-09-2025,Tamil Nadu,Thiruvarur,613702,0,1
18-09-2025,Tamil Nadu,Thiruvarur,614016,2,5
18-09-2025,Tamil Nadu,Thiruvarur,614018,0,12
18-09-2025,Tamil Nadu,Thiruvarur,614101,2,5
18-09-2025,Tamil Nadu,Thiruvarur,614404,2,7
18-09-2025,Tamil Nadu,Thiruvarur,614705,1,8
18-09-2025,Tamil Nadu,Thiruvarur,614711,0,3
18-09-2025,Tamil Nadu,Thiruvarur,614713,0,7
18-09-2025,Tamil Nadu,Thiruvarur,614716,1,4
18-09-2025,Tamil Nadu,Thiruvarur,614717,1,10
18-09-2025,Tamil Nadu,Thoothukkudi,628001,5,18
18-09-2025,Tamil Nadu,Thoothukkudi,628201,0,2
18-09-2025,Tamil Nadu,Thoothukkudi,628204,0,17
18-09-2025,Tamil Nadu,Thoothukkudi,628205,1,2
18-09-2025,Tamil Nadu,Thoothukkudi,628210,0,4
18-09-2025,Tamil Nadu,Thoothukkudi,628251,1,4
18-09-2025,Tamil Nadu,Thoothukkudi,628252,0,10
18-09-2025,Tamil Nadu,Thoothukkudi,628303,1,4
18-09-2025,Tamil Nadu,Thoothukkudi,628622,0,1
18-09-2025,Tamil Nadu,Thoothukkudi,628702,0,1
18-09-2025,Tamil Nadu,Thoothukkudi,628801,0,5
18-09-2025,Tamil Nadu,Thoothukkudi,628901,0,3
18-09-2025,Tamil Nadu,Thoothukkudi,628902,2,11
18-09-2025,Tamil Nadu,Thoothukkudi,628904,0,11
18-09-2025,Tamil Nadu,Thoothukkudi,628908,0,3
18-09-2025,Tamil Nadu,Tiruchirappalli,620002,2,14
18-09-2025,Tamil Nadu,Tiruchirappalli,620004,1,7
18-09-2025,Tamil Nadu,Tiruchirappalli,620007,0,7
18-09-2025,Tamil Nadu,Tiruchirappalli,620008,1,16
18-09-2025,Tamil Nadu,Tiruchirappalli,620012,1,9
18-09-2025,Tamil Nadu,Tiruchirappalli,620021,3,6
18-09-2025,Tamil Nadu,Tiruchirappalli,620101,1,1
18-09-2025,Tamil Nadu,Tiruchirappalli,621001,1,15
18-09-2025,Tamil Nadu,Tiruchirappalli,621003,1,3
18-09-2025,Tamil Nadu,Tiruchirappalli,621005,6,15
18-09-2025,Tamil Nadu,Tiruchirappalli,621007,0,1
18-09-2025,Tamil Nadu,Tiruchirappalli,621014,0,14
18-09-2025,Tamil Nadu,Tiruchirappalli,621112,0,5
18-09-2025,Tamil Nadu,Tiruchirappalli,621208,1,5
18-09-2025,Tamil Nadu,Tiruchirappalli,621213,1,3
18-09-2025,Tamil Nadu,Tiruchirappalli,621214,3,4
18-09-2025,Tamil Nadu,Tiruchirappalli,621217,0,3
18-09-2025,Tamil Nadu,Tiruchirappalli,621308,2,17
18-09-2025,Tamil Nadu,Tirunelveli,627001,2,6
18-09-2025,Tamil Nadu,Tirunelveli,627003,0,3
18-09-2025,Tamil Nadu,Tirunelveli,627110,3,6
18-09-2025,Tamil Nadu,Tirunelveli,627114,1,14
18-09-2025,Tamil Nadu,Tirunelveli,627116,2,15
18-09-2025,Tamil Nadu,Tirunelveli,627151,0,2
18-09-2025,Tamil Nadu,Tirunelveli,627353,1,5
18-09-2025,Tamil Nadu,Tirunelveli,627358,2,8
18-09-2025,Tamil Nadu,Tirunelveli,627413,1,7
18-09-2025,Tamil Nadu,Tirunelveli,627421,1,5
18-09-2025,Tamil Nadu,Tirunelveli,627423,0,3
18-09-2025,Tamil Nadu,Tirunelveli,627424,0,2
18-09-2025,Tamil Nadu,Tirunelveli,627754,2,5
18-09-2025,Tamil Nadu,Tirunelveli,627761,0,2
18-09-2025,Tamil Nadu,Tirunelveli,627802,0,1
18-09-2025,Tamil Nadu,Tirunelveli,627808,0,9
18-09-2025,Tamil Nadu,Tirunelveli,627813,1,2
18-09-2025,Tamil Nadu,Tirunelveli,627854,1,7
18-09-2025,Tamil Nadu,Tirunelveli,627859,3,19
18-09-2025,Tamil Nadu,Tirunelveli,627860,1,6
18-09-2025,Tamil Nadu,Tirunelveli,627951,1,4
18-09-2025,Tamil Nadu,Tirupattur,635653,0,3
18-09-2025,Tamil Nadu,Tirupattur,635710,0,1
18-09-2025,Tamil Nadu,Tirupattur,635802,0,3
18-09-2025,Tamil Nadu,Tirupattur,635851,0,2
18-09-2025,Tamil Nadu,Tirupattur,635852,1,1
18-09-2025,Tamil Nadu,Tirupattur,635901,0,6
18-09-2025,Tamil Nadu,Tiruppur,638056,0,3
18-09-2025,Tamil Nadu,Tiruppur,638105,3,2
18-09-2025,Tamil Nadu,Tiruppur,638108,1,4
18-09-2025,Tamil Nadu,Tiruppur,638110,0,1
