date,state,district,pincode,demo_age_5_17,demo_age_17_
01-11-2025,Tamil Nadu,Karur,639001,2,13
01-11-2025,Tamil Nadu,Karur,639002,3,19
01-11-2025,Tamil Nadu,Karur,639003,3,7
01-11-2025,Tamil Nadu,Karur,639006,0,18
01-11-2025,Tamil Nadu,Karur,639008,0,1
01-11-2025,Tamil Nadu,Karur,639102,1,3
01-11-2025,Tamil Nadu,Karur,639107,2,10
01-11-2025,Tamil Nadu,Karur,639120,2,15
01-11-2025,Tamil Nadu,Karur,639203,0,2
01-11-2025,Tamil Nadu,Karur,639205,1,6
01-11-2025,Tamil Nadu,Karur,639206,1,1
01-11-2025,Tamil Nadu,Krishnagiri,635001,7,25
01-11-2025,Tamil Nadu,Krishnagiri,635002,0,5
01-11-2025,Tamil Nadu,Krishnagiri,635102,2,7
01-11-2025,Tamil Nadu,Krishnagiri,635108,3,9
01-11-2025,Tamil Nadu,Krishnagiri,635110,4,14
01-11-2025,Tamil Nadu,Krishnagiri,635116,2,3
01-11-2025,Tamil Nadu,Krishnagiri,635124,0,2
01-11-2025,Tamil Nadu,Madurai,625002,10,28
01-11-2025,Tamil Nadu,Madurai,625016,14,54
01-11-2025,Tamil Nadu,Madurai,625019,4,12
01-11-2025,Tamil Nadu,Madurai,625023,1,0
01-11-2025,Tamil Nadu,Madurai,625104,1,2
01-11-2025,Tamil Nadu,Madurai,625105,1,1
01-11-2025,Tamil Nadu,Madurai,625218,4,10
01-11-2025,Tamil Nadu,Madurai,625402,2,14
01-11-2025,Tamil Nadu,Madurai,625537,0,8
01-11-2025,Tamil Nadu,Madurai,625704,1,7
01-11-2025,Tamil Nadu,Madurai,625708,0,1
01-11-2025,Tamil Nadu,Mayiladuthurai,609105,0,1
01-11-2025,Tamil Nadu,Mayiladuthurai,609110,1,0
01-11-2025,Tamil Nadu,Mayiladuthurai,609203,0,1
01-11-2025,Tamil Nadu,Mayiladuthurai,609307,1,3
01-11-2025,Tamil Nadu,Mayiladuthurai,609314,0,1
01-11-2025,Tamil Nadu,Mayiladuthurai,609402,1,0
01-11-2025,Tamil Nadu,Nagapattinam,609003,1,4
01-11-2025,Tamil Nadu,Nagapattinam,609101,1,6
01-11-2025,Tamil Nadu,Nagapattinam,609106,0,6
01-11-2025,Tamil Nadu,Nagapattinam,609107,1,9
01-11-2025,Tamil Nadu,Nagapattinam,609117,1,3
01-11-2025,Tamil Nadu,Nagapattinam,609201,0,2
01-11-2025,Tamil Nadu,Nagapattinam,609307,3,1
01-11-2025,Tamil Nadu,Nagapattinam,609310,0,2
01-11-2025,Tamil Nadu,Nagapattinam,609314,0,1
01-11-2025,Tamil Nadu,Nagapattinam,609805,1,1
01-11-2025,Tamil Nadu,Nagapattinam,611002,4,13
01-11-2025,Tamil Nadu,Nagapattinam,611003,0,1
01-11-2025,Tamil Nadu,Nagapattinam,611104,2,6
01-11-2025,Tamil Nadu,Nagapattinam,614712,0,2
01-11-2025,Tamil Nadu,Nagapattinam,614714,2,11
01-11-2025,Tamil Nadu,Namakkal,637014,1,2
01-11-2025,Tamil Nadu,Namakkal,637021,1,11
01-11-2025,Tamil Nadu,Namakkal,637211,3,8
01-11-2025,Tamil Nadu,Namakkal,637214,0,6
01-11-2025,Tamil Nadu,Namakkal,637302,1,2
01-11-2025,Tamil Nadu,Namakkal,637401,2,11
01-11-2025,Tamil Nadu,Namakkal,637402,0,2
01-11-2025,Tamil Nadu,Namakkal,637407,2,2
01-11-2025,Tamil Nadu,Namakkal,637409,0,9
01-11-2025,Tamil Nadu,Namakkal,637412,3,8
01-11-2025,Tamil Nadu,Namakkal,638006,2,8
01-11-2025,Tamil Nadu,Perambalur,621220,2,5
01-11-2025,Tamil Nadu,Perambalur,621653,0,2
01-11-2025,Tamil Nadu,Pudukkottai,614614,1,12
01-11-2025,Tamil Nadu,Pudukkottai,614902,1,5
01-11-2025,Tamil Nadu,Pudukkottai,621305,1,2
01-11-2025,Tamil Nadu,Pudukkottai,622202,1,5
01-11-2025,Tamil Nadu,Pudukkottai,622301,2,21
01-11-2025,Tamil Nadu,Pudukkottai,622403,2,11
01-11-2025,Tamil Nadu,Pudukkottai,622506,0,9
01-11-2025,Tamil Nadu,Pudukkottai,622507,2,3
01-11-2025,Tamil Nadu,Pudukkottai,622515,1,10
01-11-2025,Tamil Nadu,Ramanathapuram,623120,0,12
01-11-2025,Tamil Nadu,Ramanathapuram,623308,3,2
01-11-2025,Tamil Nadu,Ramanathapuram,623401,0,1
01-11-2025,Tamil Nadu,Ramanathapuram,623406,2,2
01-11-2025,Tamil Nadu,Ramanathapuram,623501,1,9
01-11-2025,Tamil Nadu,Ramanathapuram,623524,1,2
01-11-2025,Tamil Nadu,Ramanathapuram,623537,0,1
01-11-2025,Tamil Nadu,Ramanathapuram,623603,4,15
01-11-2025,Tamil Nadu,Ramanathapuram,623703,3,10
01-11-2025,Tamil Nadu,Ramanathapuram,623707,8,21
01-11-2025,Tamil Nadu,Ramanathapuram,623712,1,4
01-11-2025,Tamil Nadu,Ramanathapuram,630312,0,1
01-11-2025,Tamil Nadu,Salem,636005,6,17
01-11-2025,Tamil Nadu,Salem,636009,3,14
01-11-2025,Tamil Nadu,Salem,636012,2,10
01-11-2025,Tamil Nadu,Salem,636013,1,3
01-11-2025,Tamil Nadu,Salem,636015,6,19
01-11-2025,Tamil Nadu,Salem,636016,1,15
01-11-2025,Tamil Nadu,Salem,636017,0,4
01-11-2025,Tamil Nadu,Salem,636101,6,4
01-11-2025,Tamil Nadu,Salem,636304,0,7
01-11-2025,Tamil Nadu,Salem,636306,5,8
01-11-2025,Tamil Nadu,Salem,636351,1,13
01-11-2025,Tamil Nadu,Salem,636456,0,2
01-11-2025,Tamil Nadu,Salem,636502,10,27
01-11-2025,Tamil Nadu,Salem,636503,0,7
01-11-2025,Tamil Nadu,Salem,637101,3,22
01-11-2025,Tamil Nadu,Salem,637301,4,17
01-11-2025,Tamil Nadu,Salem,637502,6,26
01-11-2025,Tamil Nadu,Salem,637504,2,15
01-11-2025,Tamil Nadu,Sivaganga,622204,0,1
01-11-2025,Tamil Nadu,Sivaganga,622403,2,2
01-11-2025,Tamil Nadu,Sivaganga,630001,6,12
01-11-2025,Tamil Nadu,Sivaganga,630107,1,2
01-11-2025,Tamil Nadu,Sivaganga,630108,0,7
01-11-2025,Tamil Nadu,Sivaganga,630202,0,3
01-11-2025,Tamil Nadu,Sivaganga,630203,0,2
01-11-2025,Tamil Nadu,Sivaganga,630208,1,0
01-11-2025,Tamil Nadu,Sivaganga,630210,0,1
01-11-2025,Tamil Nadu,Sivaganga,630211,5,21
01-11-2025,Tamil Nadu,Sivaganga,630302,6,16
01-11-2025,Tamil Nadu,Sivaganga,630303,1,7
01-11-2025,Tamil Nadu,Sivaganga,630309,1,0
01-11-2025,Tamil Nadu,Sivaganga,630411,0,4
01-11-2025,Tamil Nadu,Sivaganga,630553,1,6
01-11-2025,Tamil Nadu,Sivaganga,630558,1,2
01-11-2025,Tamil Nadu,Sivaganga,630702,5,6
01-11-2025,Tamil Nadu,Sivaganga,630713,0,2
01-11-2025,Tamil Nadu,Tenkasi,627415,0,2
01-11-2025,Tamil Nadu,Tenkasi,627753,0,4
01-11-2025,Tamil Nadu,Tenkasi,627756,1,7
01-11-2025,Tamil Nadu,Tenkasi,627808,1,3
01-11-2025,Tamil Nadu,Tenkasi,627818,0,2
01-11-2025,Tamil Nadu,Thanjavur,609204,0,1
01-11-2025,Tamil Nadu,Thanjavur,612002,0,5
01-11-2025,Tamil Nadu,Thanjavur,612202,1,0
01-11-2025,Tamil Nadu,Thanjavur,612501,2,8
01-11-2025,Tamil Nadu,Thanjavur,612503,2,7
01-11-2025,Tamil Nadu,Thanjavur,612703,0,7
01-11-2025,Tamil Nadu,Thanjavur,613002,0,5
01-11-2025,Tamil Nadu,Thanjavur,613004,2,13
01-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744202,0,3
01-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744204,0,1
01-11-2025,Andaman and Nicobar Islands,North And Middle Andaman,744209,0,1
01-11-2025,Andaman and Nicobar Islands,South Andaman,744105,2,5
01-11-2025,Andaman and Nicobar Islands,South Andaman,744211,0,1
01-11-2025,Andhra Pradesh,Adilabad,504104,0,5
01-11-2025,Andhra Pradesh,Adilabad,504201,1,19
01-11-2025,Andhra Pradesh,Adilabad,504204,1,6
01-11-2025,Andhra Pradesh,Adilabad,504207,0,5
01-11-2025,Andhra Pradesh,Adilabad,504231,2,7
01-11-2025,Andhra Pradesh,Adilabad,504296,0,21
01-11-2025,Andhra Pradesh,Adilabad,504299,3,63
01-11-2025,Andhra Pradesh,Adilabad,504301,0,2
01-11-2025,Andhra Pradesh,Adilabad,504302,0,4
01-11-2025,Andhra Pradesh,Adilabad,504307,3,5
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,507126,0,1
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,531040,4,11
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,531087,0,3
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,531110,0,1
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,531151,0,1
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,533285,0,2
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,533288,2,1
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,533428,0,5
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,533436,0,3
01-11-2025,Andhra Pradesh,Alluri Sitharama Raju,535145,0,2
01-11-2025,Andhra Pradesh,Anakapalli,531023,0,2
01-11-2025,Andhra Pradesh,Anakapalli,531031,1,9
01-11-2025,Andhra Pradesh,Anakapalli,531034,0,2
01-11-2025,Andhra Pradesh,Anakapalli,531036,2,6
01-11-2025,Andhra Pradesh,Anakapalli,531055,3,8
01-11-2025,Andhra Pradesh,Anakapalli,531084,2,0
01-11-2025,Andhra Pradesh,Anakapalli,531114,1,2
01-11-2025,Andhra Pradesh,Anantapur,515124,1,7
01-11-2025,Andhra Pradesh,Anantapur,515144,3,6
01-11-2025,Andhra Pradesh,Anantapur,515261,2,3
01-11-2025,Andhra Pradesh,Anantapur,515321,0,4
01-11-2025,Andhra Pradesh,Anantapur,515581,2,7
01-11-2025,Andhra Pradesh,Anantapur,515721,0,2
01-11-2025,Andhra Pradesh,Anantapur,515832,2,2
01-11-2025,Andhra Pradesh,Anantapur,515872,0,3
01-11-2025,Andhra Pradesh,Ananthapur,515002,1,1
01-11-2025,Andhra Pradesh,Ananthapur,515005,0,2
01-11-2025,Andhra Pradesh,Ananthapur,515101,11,6
01-11-2025,Andhra Pradesh,Ananthapur,515124,2,1
01-11-2025,Andhra Pradesh,Ananthapur,515133,1,2
01-11-2025,Andhra Pradesh,Ananthapur,515159,2,0
01-11-2025,Andhra Pradesh,Ananthapur,515261,3,2
01-11-2025,Andhra Pradesh,Ananthapur,515303,6,0
01-11-2025,Andhra Pradesh,Ananthapur,515401,7,2
01-11-2025,Andhra Pradesh,Ananthapur,515405,2,3
01-11-2025,Andhra Pradesh,Ananthapur,515408,1,2
01-11-2025,Andhra Pradesh,Ananthapur,515414,2,4
01-11-2025,Andhra Pradesh,Ananthapur,515435,2,1
01-11-2025,Andhra Pradesh,Ananthapur,515465,2,0
01-11-2025,Andhra Pradesh,Ananthapur,515531,2,2
01-11-2025,Andhra Pradesh,Ananthapur,515611,1,1
01-11-2025,Andhra Pradesh,Ananthapur,515621,3,4
01-11-2025,Andhra Pradesh,Ananthapur,515631,2,3
01-11-2025,Andhra Pradesh,Ananthapur,515751,3,0
01-11-2025,Andhra Pradesh,Ananthapur,515763,2,3
01-11-2025,Andhra Pradesh,Ananthapur,515767,4,5
01-11-2025,Andhra Pradesh,Ananthapur,515803,1,3
01-11-2025,Andhra Pradesh,Ananthapur,515822,1,0
01-11-2025,Andhra Pradesh,Ananthapur,515832,2,1
01-11-2025,Andhra Pradesh,Ananthapuramu,515005,0,1
01-11-2025,Andhra Pradesh,Ananthapuramu,515122,1,0
01-11-2025,Andhra Pradesh,Ananthapuramu,515124,2,0
01-11-2025,Andhra Pradesh,Ananthapuramu,515134,1,1
01-11-2025,Andhra Pradesh,Ananthapuramu,515271,0,1
01-11-2025,Andhra Pradesh,Ananthapuramu,515281,1,2
01-11-2025,Andhra Pradesh,Ananthapuramu,515311,2,2
01-11-2025,Andhra Pradesh,Ananthapuramu,515401,2,10
01-11-2025,Andhra Pradesh,Ananthapuramu,515402,2,3
01-11-2025,Andhra Pradesh,Ananthapuramu,515765,1,1
01-11-2025,Andhra Pradesh,Ananthapuramu,515867,0,2
01-11-2025,Andhra Pradesh,Annamayya,516105,0,1
01-11-2025,Andhra Pradesh,Annamayya,516127,0,3
01-11-2025,Andhra Pradesh,Annamayya,516129,0,1
01-11-2025,Andhra Pradesh,Annamayya,516150,1,2
01-11-2025,Andhra Pradesh,Annamayya,517235,0,1
01-11-2025,Andhra Pradesh,Annamayya,517280,0,2
01-11-2025,Andhra Pradesh,Annamayya,517319,1,1
01-11-2025,Andhra Pradesh,Annamayya,517351,0,2
01-11-2025,Andhra Pradesh,Annamayya,517390,1,2
01-11-2025,Andhra Pradesh,Bapatla,522211,1,1
01-11-2025,Andhra Pradesh,Bapatla,522268,0,3
01-11-2025,Andhra Pradesh,Bapatla,522312,0,1
01-11-2025,Andhra Pradesh,Bapatla,522318,0,2
01-11-2025,Andhra Pradesh,Bapatla,523157,1,4
01-11-2025,Andhra Pradesh,Bapatla,523167,0,1
01-11-2025,Andhra Pradesh,Bapatla,523261,1,1
01-11-2025,Andhra Pradesh,Bapatla,523301,1,3
01-11-2025,Andhra Pradesh,Chittoor,517001,3,24
01-11-2025,Andhra Pradesh,Chittoor,517002,6,12
01-11-2025,Andhra Pradesh,Chittoor,517101,3,8
01-11-2025,Andhra Pradesh,Chittoor,517126,3,6
01-11-2025,Andhra Pradesh,Chittoor,517192,1,8
01-11-2025,Andhra Pradesh,Chittoor,517214,10,29
01-11-2025,Andhra Pradesh,Chittoor,517257,10,23
01-11-2025,Andhra Pradesh,Chittoor,517299,7,5
01-11-2025,Andhra Pradesh,Chittoor,517390,4,5
01-11-2025,Andhra Pradesh,Chittoor,517401,5,10
01-11-2025,Andhra Pradesh,Chittoor,517414,5,5
01-11-2025,Andhra Pradesh,Chittoor,517423,10,18
01-11-2025,Andhra Pradesh,Chittoor,517501,32,62
01-11-2025,Andhra Pradesh,Chittoor,517561,6,13
01-11-2025,Andhra Pradesh,Chittoor,517569,4,12
01-11-2025,Andhra Pradesh,Chittoor,517586,2,5
01-11-2025,Andhra Pradesh,Chittoor,517591,3,5
01-11-2025,Andhra Pradesh,Chittoor,517619,6,8
01-11-2025,Andhra Pradesh,Chittoor,517620,1,12
01-11-2025,Andhra Pradesh,Cuddapah,516003,6,39
01-11-2025,Andhra Pradesh,Cuddapah,516110,1,14
01-11-2025,Andhra Pradesh,Cuddapah,516129,3,8
01-11-2025,Andhra Pradesh,Cuddapah,516130,0,12
01-11-2025,Andhra Pradesh,Cuddapah,516151,5,8
01-11-2025,Andhra Pradesh,Cuddapah,516203,4,7
01-11-2025,Andhra Pradesh,Cuddapah,516269,12,41
01-11-2025,Andhra Pradesh,Cuddapah,516309,2,8
01-11-2025,Andhra Pradesh,Cuddapah,516329,4,15
01-11-2025,Andhra Pradesh,Cuddapah,516349,3,5
01-11-2025,Andhra Pradesh,Cuddapah,516356,1,2
01-11-2025,Andhra Pradesh,Cuddapah,516360,12,49
01-11-2025,Andhra Pradesh,Cuddapah,516390,3,27
01-11-2025,Andhra Pradesh,Cuddapah,516431,3,3
01-11-2025,Andhra Pradesh,Cuddapah,516433,1,1
01-11-2025,Andhra Pradesh,Cuddapah,516439,1,2
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533223,0,3
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533253,0,2
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533254,1,1
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533256,1,0
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533274,0,1
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533305,0,2
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533308,1,5
01-11-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533345,0,1
01-11-2025,Andhra Pradesh,East Godavari,507121,0,3
01-11-2025,Andhra Pradesh,East Godavari,533004,1,5
01-11-2025,Andhra Pradesh,East Godavari,533101,13,61
01-11-2025,Andhra Pradesh,East Godavari,533124,3,13
01-11-2025,Andhra Pradesh,East Godavari,533125,4,17
01-11-2025,Andhra Pradesh,East Godavari,533201,3,12
01-11-2025,Andhra Pradesh,East Godavari,533215,0,3
01-11-2025,Andhra Pradesh,East Godavari,533216,2,13
01-11-2025,Andhra Pradesh,East Godavari,533217,1,7
01-11-2025,Andhra Pradesh,East Godavari,533242,0,8
01-11-2025,Andhra Pradesh,East Godavari,533261,2,3
01-11-2025,Andhra Pradesh,East Godavari,533264,0,3
01-11-2025,Andhra Pradesh,East Godavari,533284,2,0
01-11-2025,Andhra Pradesh,East Godavari,533290,0,5
01-11-2025,Andhra Pradesh,East Godavari,533291,0,5
01-11-2025,Andhra Pradesh,East Godavari,533295,2,2
01-11-2025,Andhra Pradesh,East Godavari,533339,0,3
01-11-2025,Andhra Pradesh,East Godavari,533408,1,9
01-11-2025,Andhra Pradesh,East Godavari,533434,1,8
01-11-2025,Andhra Pradesh,East Godavari,533447,2,5
01-11-2025,Andhra Pradesh,East Godavari,533577,0,7
01-11-2025,Andhra Pradesh,East Godavari,534315,0,1
01-11-2025,Andhra Pradesh,Eluru,534186,0,1
01-11-2025,Andhra Pradesh,Eluru,534197,0,1
01-11-2025,Andhra Pradesh,Eluru,534401,0,2
01-11-2025,Andhra Pradesh,Eluru,534411,0,1
01-11-2025,Andhra Pradesh,Eluru,534437,0,1
01-11-2025,Andhra Pradesh,Eluru,534475,0,3
01-11-2025,Andhra Pradesh,Guntur,522002,12,27
01-11-2025,Andhra Pradesh,Guntur,522007,4,14
01-11-2025,Andhra Pradesh,Guntur,522018,0,9
01-11-2025,Andhra Pradesh,Guntur,522233,1,8
01-11-2025,Andhra Pradesh,Guntur,522234,1,3
01-11-2025,Andhra Pradesh,Guntur,522236,1,6
01-11-2025,Andhra Pradesh,Guntur,522318,1,3
01-11-2025,Andhra Pradesh,Guntur,522501,4,18
01-11-2025,Andhra Pradesh,Guntur,522614,9,15
01-11-2025,Andhra Pradesh,Guntur,522646,1,5
01-11-2025,Andhra Pradesh,Guntur,522647,10,19
01-11-2025,Andhra Pradesh,Guntur,522661,2,5
01-11-2025,Andhra Pradesh,Hyderabad,500024,0,5
01-11-2025,Andhra Pradesh,Hyderabad,500026,2,4
01-11-2025,Andhra Pradesh,Hyderabad,500038,1,1
01-11-2025,Andhra Pradesh,Hyderabad,500042,0,2
01-11-2025,Andhra Pradesh,Hyderabad,500044,3,2
01-11-2025,Andhra Pradesh,Hyderabad,500047,0,2
01-11-2025,Andhra Pradesh,Hyderabad,500057,0,4
01-11-2025,Andhra Pradesh,Hyderabad,500061,4,3
01-11-2025,Andhra Pradesh,Hyderabad,500085,0,6
01-11-2025,Andhra Pradesh,K.V.Rangareddy,501101,1,1
01-11-2025,Andhra Pradesh,K.V.Rangareddy,501202,0,2
01-11-2025,Andhra Pradesh,K.v. Rangareddy,501502,0,1
01-11-2025,Andhra Pradesh,Kakinada,533003,0,12
01-11-2025,Andhra Pradesh,Kakinada,533263,1,0
01-11-2025,Andhra Pradesh,Kakinada,533344,0,3
01-11-2025,Andhra Pradesh,Kakinada,533407,0,5
01-11-2025,Andhra Pradesh,Kakinada,533444,0,3
01-11-2025,Andhra Pradesh,Kakinada,533448,1,3
01-11-2025,Andhra Pradesh,Karim Nagar,505327,1,1
01-11-2025,Andhra Pradesh,Karim Nagar,505503,0,1
01-11-2025,Andhra Pradesh,Karimnagar,505102,0,2
01-11-2025,Andhra Pradesh,Karimnagar,505152,0,2
01-11-2025,Andhra Pradesh,Karimnagar,505185,0,1
01-11-2025,Andhra Pradesh,Karimnagar,505326,0,1
01-11-2025,Andhra Pradesh,Karimnagar,505330,0,1
01-11-2025,Andhra Pradesh,Karimnagar,505445,0,4
01-11-2025,Andhra Pradesh,Karimnagar,505454,1,0
01-11-2025,Andhra Pradesh,Karimnagar,505505,0,4
01-11-2025,Andhra Pradesh,Karimnagar,505527,0,3
01-11-2025,Andhra Pradesh,Karimnagar,505528,0,1
01-11-2025,Andhra Pradesh,Karimnagar,505529,0,2
01-11-2025,Andhra Pradesh,Khammam,507003,5,16
01-11-2025,Andhra Pradesh,Khammam,507101,2,25
01-11-2025,Andhra Pradesh,Khammam,507124,0,9
01-11-2025,Andhra Pradesh,Khammam,507166,1,2
01-11-2025,Andhra Pradesh,Khammam,507170,0,12
01-11-2025,Andhra Pradesh,Khammam,507182,4,8
01-11-2025,Andhra Pradesh,Khammam,507203,1,4
01-11-2025,Andhra Pradesh,Khammam,507303,2,9
01-11-2025,Andhra Pradesh,Khammam,507318,2,4
01-11-2025,Andhra Pradesh,Krishna,520013,4,21
01-11-2025,Andhra Pradesh,Krishna,521002,2,10
01-11-2025,Andhra Pradesh,Krishna,521102,0,2
01-11-2025,Andhra Pradesh,Krishna,521130,1,2
01-11-2025,Andhra Pradesh,Krishna,521137,6,27
01-11-2025,Andhra Pradesh,Krishna,521163,2,7
01-11-2025,Andhra Pradesh,Krishna,521164,0,8
01-11-2025,Andhra Pradesh,Krishna,521181,4,4
01-11-2025,Andhra Pradesh,Krishna,521183,0,5
01-11-2025,Andhra Pradesh,Krishna,521190,1,5
01-11-2025,Andhra Pradesh,Krishna,521211,1,13
01-11-2025,Andhra Pradesh,Krishna,521214,4,26
01-11-2025,Andhra Pradesh,Krishna,521225,0,5
01-11-2025,Andhra Pradesh,Krishna,521256,1,4
01-11-2025,Andhra Pradesh,Krishna,521311,0,3
01-11-2025,Andhra Pradesh,Krishna,521322,1,4
01-11-2025,Andhra Pradesh,Krishna,521326,0,3
01-11-2025,Andhra Pradesh,Krishna,521327,0,6
01-11-2025,Andhra Pradesh,Kurnool,518001,14,45
01-11-2025,Andhra Pradesh,Kurnool,518002,25,58
01-11-2025,Andhra Pradesh,Kurnool,518005,1,5
01-11-2025,Andhra Pradesh,Kurnool,518102,2,3
01-11-2025,Andhra Pradesh,Kurnool,518166,1,5
01-11-2025,Andhra Pradesh,Kurnool,518218,6,10
01-11-2025,Andhra Pradesh,Kurnool,518344,5,12
01-11-2025,Andhra Pradesh,Kurnool,518349,0,2
01-11-2025,Andhra Pradesh,Kurnool,518380,4,15
01-11-2025,Andhra Pradesh,Kurnool,518385,2,4
01-11-2025,Andhra Pradesh,Kurnool,518467,5,12
01-11-2025,Andhra Pradesh,Kurnool,518468,6,8
01-11-2025,Andhra Pradesh,Kurnool,518508,4,8
01-11-2025,Andhra Pradesh,Kurnool,518583,2,9
01-11-2025,Andhra Pradesh,Kurnool,518593,1,3
01-11-2025,Andhra Pradesh,Kurnool,518594,2,3
01-11-2025,Andhra Pradesh,Mahabub Nagar,509125,0,2
01-11-2025,Andhra Pradesh,Mahabub Nagar,509132,0,9
01-11-2025,Andhra Pradesh,Mahabub Nagar,509152,0,1
01-11-2025,Andhra Pradesh,Mahabub Nagar,509301,1,6
01-11-2025,Andhra Pradesh,Mahabub Nagar,509358,0,3
01-11-2025,Andhra Pradesh,Mahabub Nagar,509360,0,9
01-11-2025,Andhra Pradesh,Mahabub Nagar,509371,0,3
01-11-2025,Andhra Pradesh,Mahabub Nagar,509375,0,1
01-11-2025,Andhra Pradesh,Mahabub Nagar,509407,0,3
01-11-2025,Andhra Pradesh,Mahbubnagar,509128,0,2
01-11-2025,Andhra Pradesh,Mahbubnagar,509152,0,4
01-11-2025,Andhra Pradesh,Mahbubnagar,509216,0,2
01-11-2025,Andhra Pradesh,Mahbubnagar,509325,0,1
01-11-2025,Andhra Pradesh,Mahbubnagar,509336,1,8
01-11-2025,Andhra Pradesh,Mahbubnagar,509340,0,2
01-11-2025,Andhra Pradesh,Mahbubnagar,509350,0,1
01-11-2025,Andhra Pradesh,Medak,502001,1,1
01-11-2025,Andhra Pradesh,Medak,502103,0,9
01-11-2025,Andhra Pradesh,Medak,502110,0,2
01-11-2025,Andhra Pradesh,Medak,502125,0,1
01-11-2025,Andhra Pradesh,Medak,502255,0,8
01-11-2025,Andhra Pradesh,Medak,502278,2,14
01-11-2025,Andhra Pradesh,Medak,502286,0,6
01-11-2025,Andhra Pradesh,Medak,502307,1,3
01-11-2025,Andhra Pradesh,Medak,502312,0,1
01-11-2025,Andhra Pradesh,Medak,502316,0,3
01-11-2025,Andhra Pradesh,N. T. R,520003,1,15
01-11-2025,Andhra Pradesh,N. T. R,520015,3,21
01-11-2025,Andhra Pradesh,N. T. R,521178,2,1
01-11-2025,Andhra Pradesh,N. T. R,521180,0,11
01-11-2025,Andhra Pradesh,N. T. R,521226,0,1
01-11-2025,Andhra Pradesh,N. T. R,521241,0,2
01-11-2025,Andhra Pradesh,N. T. R,521403,0,3
01-11-2025,Andhra Pradesh,N. T. R,521456,1,7
01-11-2025,Andhra Pradesh,Nalgonda,508101,1,9
01-11-2025,Andhra Pradesh,Nalgonda,508112,0,7
01-11-2025,Andhra Pradesh,Nalgonda,508213,1,34
01-11-2025,Andhra Pradesh,Nalgonda,508221,2,16
01-11-2025,Andhra Pradesh,Nalgonda,508250,0,3
01-11-2025,Andhra Pradesh,Nalgonda,508257,0,2
01-11-2025,Andhra Pradesh,Nalgonda,508285,0,3
01-11-2025,Andhra Pradesh,Nalgonda,508376,0,8
01-11-2025,Andhra Pradesh,Nandyal,518102,0,1
01-11-2025,Andhra Pradesh,Nandyal,518134,0,6
01-11-2025,Andhra Pradesh,Nandyal,518206,0,1
01-11-2025,Andhra Pradesh,Nandyal,518222,2,15
01-11-2025,Andhra Pradesh,Nandyal,518501,3,22
01-11-2025,Andhra Pradesh,Nandyal,518502,2,1
01-11-2025,Andhra Pradesh,Nandyal,518523,2,2
01-11-2025,Andhra Pradesh,Nandyal,518563,0,2
01-11-2025,Andhra Pradesh,Nandyal,518583,0,4
01-11-2025,Andhra Pradesh,Nellore,524003,3,10
01-11-2025,Andhra Pradesh,Nellore,524121,4,22
01-11-2025,Andhra Pradesh,Nellore,524137,2,18
01-11-2025,Andhra Pradesh,Nellore,524223,1,6
01-11-2025,Andhra Pradesh,Nellore,524227,1,7
01-11-2025,Andhra Pradesh,Nellore,524228,1,12
01-11-2025,Andhra Pradesh,Nellore,524234,1,5
01-11-2025,Andhra Pradesh,Nellore,524303,2,6
01-11-2025,Andhra Pradesh,Nellore,524304,2,3
01-11-2025,Andhra Pradesh,Nellore,524305,5,8
01-11-2025,Andhra Pradesh,Nellore,524310,0,4
01-11-2025,Andhra Pradesh,Nellore,524317,1,3
01-11-2025,Andhra Pradesh,Nellore,524322,2,10
01-11-2025,Andhra Pradesh,Nellore,524405,1,14
01-11-2025,Andhra Pradesh,Nellore,524415,1,5
01-11-2025,Andhra Pradesh,Nizamabad,503144,1,0
01-11-2025,Andhra Pradesh,Nizamabad,503185,0,1
01-11-2025,Andhra Pradesh,Nizamabad,503212,0,4
01-11-2025,Andhra Pradesh,Nizamabad,505307,0,1
01-11-2025,Andhra Pradesh,Palnadu,522601,2,25
01-11-2025,Andhra Pradesh,Palnadu,522611,0,1
01-11-2025,Andhra Pradesh,Palnadu,522616,1,7
01-11-2025,Andhra Pradesh,Parvathipuram Manyam,532443,1,2
