date,state,district,pincode,demo_age_5_17,demo_age_17_
16-12-2025,Uttarakhand,Haridwar,249403,4,25
16-12-2025,Uttarakhand,Haridwar,249404,1,29
16-12-2025,Uttarakhand,Haridwar,249410,0,4
16-12-2025,Uttarakhand,Nainital,244715,4,50
16-12-2025,Uttarakhand,Nainital,263132,0,25
16-12-2025,Uttarakhand,Nainital,263141,1,3
16-12-2025,Uttarakhand,Nainital,263157,0,4
16-12-2025,Uttarakhand,Nainital,263158,1,7
16-12-2025,Uttarakhand,Pauri Garhwal,246130,0,9
16-12-2025,Uttarakhand,Pauri Garhwal,246131,0,1
16-12-2025,Uttarakhand,Pauri Garhwal,246155,1,11
16-12-2025,Uttarakhand,Pauri Garhwal,246165,0,2
16-12-2025,Uttarakhand,Pauri Garhwal,246172,0,8
16-12-2025,Uttarakhand,Pauri Garhwal,246173,1,4
16-12-2025,Uttarakhand,Pauri Garhwal,246177,0,2
16-12-2025,Uttarakhand,Pithoragarh,262502,0,3
16-12-2025,Uttarakhand,Pithoragarh,262520,0,2
16-12-2025,Uttarakhand,Pithoragarh,262533,0,1
16-12-2025,Uttarakhand,Pithoragarh,262545,2,16
16-12-2025,Uttarakhand,Pithoragarh,262552,2,7
16-12-2025,Uttarakhand,Pithoragarh,262554,1,5
16-12-2025,Uttarakhand,Tehri Garhwal,249137,1,7
16-12-2025,Uttarakhand,Tehri Garhwal,249199,1,4
16-12-2025,Uttarakhand,Udham Singh Nagar,262308,4,66
16-12-2025,Uttarakhand,Udham Singh Nagar,263152,3,49
16-12-2025,West Bangal,Howrah,711316,0,1
16-12-2025,West Bengal,Alipurduar,735216,1,3
16-12-2025,West Bengal,Alipurduar,735220,3,3
16-12-2025,West Bengal,Alipurduar,736203,1,2
16-12-2025,West Bengal,Bankura,722102,0,5
16-12-2025,West Bengal,Bankura,722140,3,26
16-12-2025,West Bengal,Bankura,722146,0,10
16-12-2025,West Bengal,Bankura,722153,2,7
16-12-2025,West Bengal,Bankura,722157,3,15
16-12-2025,West Bengal,Bankura,722161,0,2
16-12-2025,West Bengal,Bankura,722181,0,1
16-12-2025,West Bengal,Bankura,722182,1,6
16-12-2025,West Bengal,Bankura,722207,6,46
16-12-2025,West Bengal,Bankura,723168,1,2
16-12-2025,West Bengal,Barddhaman,712410,2,5
16-12-2025,West Bengal,Barddhaman,712512,0,3
16-12-2025,West Bengal,Barddhaman,713101,1,54
16-12-2025,West Bengal,Barddhaman,713126,0,4
16-12-2025,West Bengal,Barddhaman,713154,0,1
16-12-2025,West Bengal,Barddhaman,713201,1,10
16-12-2025,West Bengal,Barddhaman,713202,0,6
16-12-2025,West Bengal,Barddhaman,713206,0,5
16-12-2025,West Bengal,Barddhaman,713208,0,1
16-12-2025,West Bengal,Barddhaman,713213,0,15
16-12-2025,West Bengal,Barddhaman,713214,0,3
16-12-2025,West Bengal,Barddhaman,713219,0,3
16-12-2025,West Bengal,Barddhaman,713323,0,6
16-12-2025,West Bengal,Barddhaman,713324,0,10
16-12-2025,West Bengal,Barddhaman,713334,0,10
16-12-2025,West Bengal,Barddhaman,713335,3,10
16-12-2025,West Bengal,Barddhaman,713340,0,6
16-12-2025,West Bengal,Barddhaman,713343,0,7
16-12-2025,West Bengal,Barddhaman,713346,2,4
16-12-2025,West Bengal,Barddhaman,713347,1,17
16-12-2025,West Bengal,Barddhaman,713359,0,12
16-12-2025,West Bengal,Barddhaman,713364,0,2
16-12-2025,West Bengal,Barddhaman,713367,0,2
16-12-2025,West Bengal,Barddhaman,713370,0,2
16-12-2025,West Bengal,Barddhaman,713405,2,21
16-12-2025,West Bengal,Barddhaman,713514,1,3
16-12-2025,West Bengal,Barddhaman,713517,0,2
16-12-2025,West Bengal,Barddhaman,731214,0,1
16-12-2025,West Bengal,Barddhaman,741319,0,1
16-12-2025,West Bengal,Bardhaman,713125,0,1
16-12-2025,West Bengal,Bardhaman,713146,0,9
16-12-2025,West Bengal,Bardhaman,713147,0,3
16-12-2025,West Bengal,Bardhaman,713301,0,1
16-12-2025,West Bengal,Bardhaman,713335,0,1
16-12-2025,West Bengal,Bardhaman,713360,0,4
16-12-2025,West Bengal,Bardhaman,713369,0,1
16-12-2025,West Bengal,Bardhaman,713381,0,3
16-12-2025,West Bengal,Bardhaman,713401,0,4
16-12-2025,West Bengal,Bardhaman,713426,0,3
16-12-2025,West Bengal,Bardhaman,713519,0,7
16-12-2025,West Bengal,Birbhum,731124,4,28
16-12-2025,West Bengal,Birbhum,731125,4,11
16-12-2025,West Bengal,Birbhum,731126,1,31
16-12-2025,West Bengal,Birbhum,731129,1,21
16-12-2025,West Bengal,Birbhum,731201,2,24
16-12-2025,West Bengal,Birbhum,731204,1,34
16-12-2025,West Bengal,Birbhum,731222,2,14
16-12-2025,West Bengal,Birbhum,731234,1,35
16-12-2025,West Bengal,Birbhum,731237,5,30
16-12-2025,West Bengal,Birbhum,731238,4,36
16-12-2025,West Bengal,Cooch Behar,735231,1,0
16-12-2025,West Bengal,Cooch Behar,735303,8,18
16-12-2025,West Bengal,Cooch Behar,736131,3,8
16-12-2025,West Bengal,Cooch Behar,736135,5,47
16-12-2025,West Bengal,Cooch Behar,736146,10,22
16-12-2025,West Bengal,Cooch Behar,736156,1,19
16-12-2025,West Bengal,Cooch Behar,736172,5,16
16-12-2025,West Bengal,Cooch Behar,736179,0,6
16-12-2025,West Bengal,Cooch Behar,736204,0,1
16-12-2025,West Bengal,Dakshin Dinajpur,733103,2,35
16-12-2025,West Bengal,Dakshin Dinajpur,733121,5,28
16-12-2025,West Bengal,Dakshin Dinajpur,733127,1,29
16-12-2025,West Bengal,Dakshin Dinajpur,733131,0,2
16-12-2025,West Bengal,Dakshin Dinajpur,733151,0,7
16-12-2025,West Bengal,Dakshin Dinajpur,733153,0,5
16-12-2025,West Bengal,Dakshin Dinajpur,733155,0,1
16-12-2025,West Bengal,Darjeeling,734001,0,22
16-12-2025,West Bengal,Darjeeling,734104,0,7
16-12-2025,West Bengal,Darjeeling,734105,0,4
16-12-2025,West Bengal,Darjeeling,734217,0,5
16-12-2025,West Bengal,Darjeeling,734227,0,4
16-12-2025,West Bengal,Darjeeling,734311,0,4
16-12-2025,West Bengal,Darjeeling,734315,0,5
16-12-2025,West Bengal,Darjeeling,734421,0,1
16-12-2025,West Bengal,Darjeeling,734429,0,26
16-12-2025,West Bengal,Darjeeling,735231,0,5
16-12-2025,West Bengal,Darjiling,734014,0,6
16-12-2025,West Bengal,Darjiling,734101,0,1
16-12-2025,West Bengal,Darjiling,734215,0,1
16-12-2025,West Bengal,Darjiling,734301,0,4
16-12-2025,West Bengal,East Midnapore,721420,0,2
16-12-2025,West Bengal,East Midnapore,721423,0,5
16-12-2025,West Bengal,East Midnapore,721427,0,5
16-12-2025,West Bengal,East Midnapore,721429,0,32
16-12-2025,West Bengal,East Midnapore,721433,0,3
16-12-2025,West Bengal,East Midnapore,721436,0,1
16-12-2025,West Bengal,East Midnapore,721439,0,7
16-12-2025,West Bengal,East Midnapore,721446,0,8
16-12-2025,West Bengal,East Midnapore,721634,0,2
16-12-2025,West Bengal,East Midnapore,721636,0,1
16-12-2025,West Bengal,East Midnapore,721655,0,3
16-12-2025,West Bengal,East Midnapore,721656,0,2
16-12-2025,West Bengal,East Midnapore,721659,0,1
16-12-2025,West Bengal,Haora,711101,1,25
16-12-2025,West Bengal,Haora,711106,0,18
16-12-2025,West Bengal,Haora,711109,1,6
16-12-2025,West Bengal,Haora,711112,0,6
16-12-2025,West Bengal,Haora,711113,0,4
16-12-2025,West Bengal,Haora,711204,0,5
16-12-2025,West Bengal,Haora,711205,0,2
16-12-2025,West Bengal,Haora,711303,1,32
16-12-2025,West Bengal,Haora,711405,0,2
16-12-2025,West Bengal,Haora,711409,0,3
16-12-2025,West Bengal,Haora,711412,0,7
16-12-2025,West Bengal,Hooghly,712101,1,20
16-12-2025,West Bengal,Hooghly,712104,0,9
16-12-2025,West Bengal,Hooghly,712135,0,11
16-12-2025,West Bengal,Hooghly,712136,0,40
16-12-2025,West Bengal,Hooghly,712149,4,45
16-12-2025,West Bengal,Hooghly,712203,0,17
16-12-2025,West Bengal,Hooghly,712234,0,1
16-12-2025,West Bengal,Hooghly,712301,0,13
16-12-2025,West Bengal,Hooghly,712302,1,28
16-12-2025,West Bengal,Hooghly,712402,0,11
16-12-2025,West Bengal,Hooghly,712404,1,23
16-12-2025,West Bengal,Hooghly,712407,1,29
16-12-2025,West Bengal,Hooghly,712504,0,3
16-12-2025,West Bengal,Hooghly,712512,4,11
16-12-2025,West Bengal,Hooghly,712515,1,5
16-12-2025,West Bengal,Hooghly,712613,0,15
16-12-2025,West Bengal,Hooghly,712614,1,24
16-12-2025,West Bengal,Hooghly,712707,0,3
16-12-2025,West Bengal,Howrah,711101,1,39
16-12-2025,West Bengal,Howrah,711102,1,17
16-12-2025,West Bengal,Howrah,711103,0,7
16-12-2025,West Bengal,Howrah,711106,1,14
16-12-2025,West Bengal,Howrah,711113,1,2
16-12-2025,West Bengal,Howrah,711202,0,9
16-12-2025,West Bengal,Howrah,711203,0,5
16-12-2025,West Bengal,Howrah,711205,1,3
16-12-2025,West Bengal,Howrah,711206,0,4
16-12-2025,West Bengal,Howrah,711305,0,1
16-12-2025,West Bengal,Howrah,711307,0,4
16-12-2025,West Bengal,Howrah,711308,0,5
16-12-2025,West Bengal,Howrah,711404,3,5
16-12-2025,West Bengal,Howrah,711413,0,10
16-12-2025,West Bengal,Howrah,711415,0,1
16-12-2025,West Bengal,Howrah,712408,0,3
16-12-2025,West Bengal,Hugli,712103,0,1
16-12-2025,West Bengal,Hugli,712201,0,1
16-12-2025,West Bengal,Hugli,712258,0,1
16-12-2025,West Bengal,Jalpaiguri,734004,3,5
16-12-2025,West Bengal,Jalpaiguri,734007,0,8
16-12-2025,West Bengal,Jalpaiguri,735101,0,37
16-12-2025,West Bengal,Jalpaiguri,735121,2,34
16-12-2025,West Bengal,Jalpaiguri,735134,1,8
16-12-2025,West Bengal,Jalpaiguri,735140,0,2
16-12-2025,West Bengal,Jalpaiguri,735208,0,8
16-12-2025,West Bengal,Jalpaiguri,735211,3,50
16-12-2025,West Bengal,Jalpaiguri,735214,0,22
16-12-2025,West Bengal,Jalpaiguri,735216,0,11
16-12-2025,West Bengal,Jalpaiguri,735223,6,24
16-12-2025,West Bengal,Jalpaiguri,735233,1,10
16-12-2025,West Bengal,Jalpaiguri,736121,8,38
16-12-2025,West Bengal,Jhargram,721301,0,1
16-12-2025,West Bengal,Jhargram,721501,0,1
16-12-2025,West Bengal,Jhargram,721503,0,2
16-12-2025,West Bengal,Jhargram,721513,0,2
16-12-2025,West Bengal,Jhargram,721517,0,1
16-12-2025,West Bengal,Kalimpong,734301,1,13
16-12-2025,West Bengal,Kalimpong,734311,1,1
16-12-2025,West Bengal,Koch Bihar,735224,0,3
16-12-2025,West Bengal,Koch Bihar,735301,0,15
16-12-2025,West Bengal,Koch Bihar,736118,0,2
16-12-2025,West Bengal,Koch Bihar,736159,0,23
16-12-2025,West Bengal,Koch Bihar,736168,1,8
16-12-2025,West Bengal,Koch Bihar,736173,0,5
16-12-2025,West Bengal,Koch Bihar,736175,0,1
16-12-2025,West Bengal,Kolkata,700012,1,7
16-12-2025,West Bengal,Kolkata,700014,0,45
16-12-2025,West Bengal,Kolkata,700015,1,38
16-12-2025,West Bengal,Kolkata,700017,0,17
16-12-2025,West Bengal,Kolkata,700019,0,8
16-12-2025,West Bengal,Kolkata,700021,0,1
16-12-2025,West Bengal,Kolkata,700026,0,19
16-12-2025,West Bengal,Kolkata,700037,0,10
16-12-2025,West Bengal,Kolkata,700042,3,15
16-12-2025,West Bengal,Kolkata,700043,0,8
16-12-2025,West Bengal,Kolkata,700044,2,28
16-12-2025,West Bengal,Kolkata,700058,0,2
16-12-2025,West Bengal,Kolkata,700078,0,13
16-12-2025,West Bengal,Kolkata,700095,1,5
16-12-2025,West Bengal,Kolkata,700100,0,1
16-12-2025,West Bengal,Kolkata,700105,1,8
16-12-2025,West Bengal,Malda,732122,2,39
16-12-2025,West Bengal,Malda,732123,8,74
16-12-2025,West Bengal,Malda,732138,5,57
16-12-2025,West Bengal,Malda,732141,0,3
16-12-2025,West Bengal,Malda,732142,0,15
16-12-2025,West Bengal,Malda,732143,0,2
16-12-2025,West Bengal,Malda,732144,1,2
16-12-2025,West Bengal,Malda,732147,2,6
16-12-2025,West Bengal,Malda,732202,0,12
16-12-2025,West Bengal,Malda,732204,5,10
16-12-2025,West Bengal,Malda,732205,4,21
16-12-2025,West Bengal,Malda,732206,8,28
16-12-2025,West Bengal,Malda,732207,6,23
16-12-2025,West Bengal,Malda,732211,0,8
16-12-2025,West Bengal,Maldah,732123,1,9
16-12-2025,West Bengal,Maldah,732127,0,5
16-12-2025,West Bengal,Maldah,732143,0,1
16-12-2025,West Bengal,Maldah,732150,0,4
16-12-2025,West Bengal,Maldah,732207,1,25
16-12-2025,West Bengal,Maldah,732213,0,1
16-12-2025,West Bengal,Medinipur,721153,0,1
16-12-2025,West Bengal,Murshidabad,713130,1,3
16-12-2025,West Bengal,Murshidabad,731244,0,6
16-12-2025,West Bengal,Murshidabad,742102,1,36
16-12-2025,West Bengal,Murshidabad,742133,5,42
16-12-2025,West Bengal,Murshidabad,742136,2,43
16-12-2025,West Bengal,Murshidabad,742137,0,12
16-12-2025,West Bengal,Murshidabad,742151,6,12
16-12-2025,West Bengal,Murshidabad,742160,0,2
16-12-2025,West Bengal,Murshidabad,742164,1,1
16-12-2025,West Bengal,Murshidabad,742171,0,7
16-12-2025,West Bengal,Murshidabad,742185,0,3
16-12-2025,West Bengal,Murshidabad,742189,7,57
16-12-2025,West Bengal,Murshidabad,742190,0,14
16-12-2025,West Bengal,Murshidabad,742227,7,28
16-12-2025,West Bengal,Murshidabad,742237,3,31
16-12-2025,West Bengal,Murshidabad,742306,2,19
16-12-2025,West Bengal,Murshidabad,742308,1,21
16-12-2025,West Bengal,Nadia,713130,0,7
16-12-2025,West Bengal,Nadia,741102,1,31
16-12-2025,West Bengal,Nadia,741122,1,21
16-12-2025,West Bengal,Nadia,741139,2,8
16-12-2025,West Bengal,Nadia,741154,1,20
16-12-2025,West Bengal,Nadia,741167,1,8
16-12-2025,West Bengal,Nadia,741181,0,10
16-12-2025,West Bengal,Nadia,741201,1,28
16-12-2025,West Bengal,Nadia,741235,0,44
16-12-2025,West Bengal,Nadia,741248,0,13
16-12-2025,West Bengal,Nadia,741250,0,5
16-12-2025,West Bengal,Nadia,741256,0,5
16-12-2025,West Bengal,Nadia,741301,0,8
16-12-2025,West Bengal,Nadia,741503,0,3
16-12-2025,West Bengal,Nadia,741507,2,29
16-12-2025,West Bengal,North 24 Parganas,700057,0,12
16-12-2025,West Bengal,North 24 Parganas,700076,0,3
16-12-2025,West Bengal,North 24 Parganas,700077,0,5
16-12-2025,West Bengal,North 24 Parganas,700090,0,8
16-12-2025,West Bengal,North 24 Parganas,700097,0,2
16-12-2025,West Bengal,North 24 Parganas,700113,0,12
16-12-2025,West Bengal,North 24 Parganas,700131,2,7
16-12-2025,West Bengal,North 24 Parganas,700133,0,1
16-12-2025,West Bengal,North 24 Parganas,743133,0,18
16-12-2025,West Bengal,North 24 Parganas,743136,0,10
16-12-2025,West Bengal,North 24 Parganas,743144,0,22
16-12-2025,West Bengal,North 24 Parganas,743145,0,22
16-12-2025,West Bengal,North 24 Parganas,743166,0,16
16-12-2025,West Bengal,North 24 Parganas,743246,0,1
16-12-2025,West Bengal,North 24 Parganas,743248,1,38
16-12-2025,West Bengal,North 24 Parganas,743271,0,9
16-12-2025,West Bengal,North 24 Parganas,743272,0,9
16-12-2025,West Bengal,North 24 Parganas,743287,2,11
16-12-2025,West Bengal,North 24 Parganas,743292,0,21
16-12-2025,West Bengal,North 24 Parganas,743293,0,17
16-12-2025,West Bengal,North 24 Parganas,743297,0,10
16-12-2025,West Bengal,North 24 Parganas,743329,1,10
16-12-2025,West Bengal,North 24 Parganas,743401,1,23
16-12-2025,West Bengal,North 24 Parganas,743412,2,21
16-12-2025,West Bengal,North 24 Parganas,743429,2,18
16-12-2025,West Bengal,North 24 Parganas,743435,2,30
16-12-2025,West Bengal,North 24 Parganas,743438,0,12
16-12-2025,West Bengal,North 24 Parganas,743456,1,23
16-12-2025,West Bengal,North 24 Parganas,743711,1,19
16-12-2025,West Bengal,North Dinajpur,733128,0,4
16-12-2025,West Bengal,North Dinajpur,733209,0,2
16-12-2025,West Bengal,North Dinajpur,733215,0,1
16-12-2025,West Bengal,North Twenty Four Parganas,700058,0,1
16-12-2025,West Bengal,North Twenty Four Parganas,700059,0,2
16-12-2025,West Bengal,North Twenty Four Parganas,700120,0,3
16-12-2025,West Bengal,North Twenty Four Parganas,700129,0,13
16-12-2025,West Bengal,North Twenty Four Parganas,700131,0,2
16-12-2025,West Bengal,North Twenty Four Parganas,700132,0,2
16-12-2025,West Bengal,North Twenty Four Parganas,700135,0,7
16-12-2025,West Bengal,North Twenty Four Parganas,700157,0,2
16-12-2025,West Bengal,North Twenty Four Parganas,743193,0,1
16-12-2025,West Bengal,North Twenty Four Parganas,743249,0,4
16-12-2025,West Bengal,North Twenty Four Parganas,743329,0,2
16-12-2025,West Bengal,North Twenty Four Parganas,743425,1,2
16-12-2025,West Bengal,Paschim Bardhaman,713201,0,2
16-12-2025,West Bengal,Paschim Bardhaman,713203,0,3
16-12-2025,West Bengal,Paschim Bardhaman,713204,0,1
16-12-2025,West Bengal,Paschim Bardhaman,713206,0,2
16-12-2025,West Bengal,Paschim Bardhaman,713208,0,1
16-12-2025,West Bengal,Paschim Bardhaman,713213,1,6
16-12-2025,West Bengal,Paschim Bardhaman,713214,0,1
16-12-2025,West Bengal,Paschim Bardhaman,713321,0,1
16-12-2025,West Bengal,Paschim Bardhaman,713323,0,1
16-12-2025,West Bengal,Paschim Bardhaman,713324,0,1
16-12-2025,West Bengal,Paschim Bardhaman,713333,0,1
16-12-2025,West Bengal,Paschim Bardhaman,713386,1,2
16-12-2025,West Bengal,Paschim Medinipur,721122,2,13
16-12-2025,West Bengal,Paschim Medinipur,721128,1,9
16-12-2025,West Bengal,Paschim Medinipur,721139,1,0
16-12-2025,West Bengal,Paschim Medinipur,721143,0,1
16-12-2025,West Bengal,Paschim Medinipur,721147,3,19
16-12-2025,West Bengal,Paschim Medinipur,721154,0,2
16-12-2025,West Bengal,Paschim Medinipur,721170,0,6
16-12-2025,West Bengal,Paschim Medinipur,721258,1,6
16-12-2025,West Bengal,Paschim Medinipur,721301,5,86
16-12-2025,West Bengal,Paschim Medinipur,721445,1,16
16-12-2025,West Bengal,Paschim Medinipur,721466,0,4
16-12-2025,West Bengal,Paschim Medinipur,721503,0,11
16-12-2025,West Bengal,Paschim Medinipur,721513,4,16
16-12-2025,West Bengal,Purba Bardhaman,712512,0,1
16-12-2025,West Bengal,Purba Bardhaman,713123,0,1
16-12-2025,West Bengal,Purba Bardhaman,713140,0,1
16-12-2025,West Bengal,Purba Bardhaman,713150,0,3
16-12-2025,West Bengal,Purba Bardhaman,713405,0,4
16-12-2025,West Bengal,Purba Bardhaman,713422,1,4
16-12-2025,West Bengal,Purba Bardhaman,713428,0,3
16-12-2025,West Bengal,Purba Bardhaman,713432,0,1
16-12-2025,West Bengal,Purba Bardhaman,713516,0,1
16-12-2025,West Bengal,Purba Medinipur,721131,0,3
16-12-2025,West Bengal,Purba Medinipur,721142,0,1
16-12-2025,West Bengal,Purba Medinipur,721158,0,2
16-12-2025,West Bengal,Purba Medinipur,721172,0,3
16-12-2025,West Bengal,Purba Medinipur,721420,1,6
16-12-2025,West Bengal,Purba Medinipur,721433,2,7
16-12-2025,West Bengal,Purba Medinipur,721453,0,6
16-12-2025,West Bengal,Purba Medinipur,721455,0,1
16-12-2025,West Bengal,Purba Medinipur,721629,0,14
16-12-2025,West Bengal,Purba Medinipur,721630,1,4
16-12-2025,West Bengal,Purba Medinipur,721631,3,36
16-12-2025,West Bengal,Purba Medinipur,721634,1,8
16-12-2025,West Bengal,Purba Medinipur,721642,3,11
16-12-2025,West Bengal,Purba Medinipur,721645,2,4
16-12-2025,West Bengal,Purba Medinipur,721654,2,6
16-12-2025,West Bengal,Purba Medinipur,721655,0,6
16-12-2025,West Bengal,Purba Medinipur,721657,1,6
16-12-2025,West Bengal,Purba Medinipur,721668,0,10
16-12-2025,West Bengal,Purba Medinipur,721669,0,2
16-12-2025,West Bengal,Purba Medinipur,721670,0,1
16-12-2025,West Bengal,Purulia,723101,0,9
16-12-2025,West Bengal,Purulia,723121,0,2
16-12-2025,West Bengal,Purulia,723130,0,5
16-12-2025,West Bengal,Purulia,723133,0,4
16-12-2025,West Bengal,Purulia,723147,0,1
16-12-2025,West Bengal,Puruliya,723126,5,28
16-12-2025,West Bengal,Puruliya,723128,7,27
16-12-2025,West Bengal,Puruliya,723143,4,34
16-12-2025,West Bengal,Puruliya,723148,1,15
16-12-2025,West Bengal,Puruliya,723155,4,15
16-12-2025,West Bengal,Puruliya,723156,0,10
16-12-2025,West Bengal,Puruliya,723158,0,1
16-12-2025,West Bengal,Puruliya,723163,0,1
16-12-2025,West Bengal,Puruliya,723202,18,125
16-12-2025,West Bengal,South 24 Parganas,700018,0,5
16-12-2025,West Bengal,South 24 Parganas,700100,0,6
16-12-2025,West Bengal,South 24 Parganas,700142,0,7
16-12-2025,West Bengal,South 24 Parganas,700145,1,13
16-12-2025,West Bengal,South 24 Parganas,700147,0,13
16-12-2025,West Bengal,South 24 Parganas,700148,0,3
16-12-2025,West Bengal,South 24 Parganas,700152,0,20
16-12-2025,West Bengal,South 24 Parganas,743312,3,39
16-12-2025,West Bengal,South 24 Parganas,743318,0,31
16-12-2025,West Bengal,South 24 Parganas,743329,9,132
16-12-2025,West Bengal,South 24 Parganas,743332,1,15
16-12-2025,West Bengal,South 24 Parganas,743336,5,38
16-12-2025,West Bengal,South 24 Parganas,743337,4,47
16-12-2025,West Bengal,South 24 Parganas,743349,10,60
16-12-2025,West Bengal,South 24 Parganas,743354,3,44
16-12-2025,West Bengal,South 24 Parganas,743356,0,1
16-12-2025,West Bengal,South 24 Parganas,743357,5,8
16-12-2025,West Bengal,South 24 Parganas,743372,4,52
16-12-2025,West Bengal,South 24 Parganas,743374,0,21
16-12-2025,West Bengal,South 24 Parganas,743376,4,68
16-12-2025,West Bengal,South 24 Parganas,743383,6,14
16-12-2025,West Bengal,South 24 Parganas,743385,1,4
16-12-2025,West Bengal,South 24 Parganas,743391,0,6
16-12-2025,West Bengal,South 24 Parganas,743425,2,5
16-12-2025,West Bengal,South Dinajpur,733126,0,6
16-12-2025,West Bengal,South Dinajpur,733145,0,1
16-12-2025,West Bengal,South Twenty Four Parganas,700008,0,13
16-12-2025,West Bengal,South Twenty Four Parganas,700063,0,7
16-12-2025,West Bengal,South Twenty Four Parganas,700082,0,1
16-12-2025,West Bengal,South Twenty Four Parganas,700140,0,3
16-12-2025,West Bengal,South Twenty Four Parganas,700151,0,1
16-12-2025,West Bengal,South Twenty Four Parganas,743318,0,13
16-12-2025,West Bengal,South Twenty Four Parganas,743383,0,15
16-12-2025,West Bengal,South Twenty Four Parganas,743613,0,1
16-12-2025,West Bengal,Uttar Dinajpur,733128,6,72
16-12-2025,West Bengal,Uttar Dinajpur,733129,11,97
16-12-2025,West Bengal,Uttar Dinajpur,733134,12,83
16-12-2025,West Bengal,Uttar Dinajpur,733201,8,74
16-12-2025,West Bengal,Uttar Dinajpur,733208,11,70
16-12-2025,West Bengal,Uttar Dinajpur,733211,0,9
16-12-2025,West Bengal,Uttar Dinajpur,733214,2,8
16-12-2025,West Bengal,West Midnapore,721102,0,23
16-12-2025,West Bengal,West Midnapore,721135,0,3
16-12-2025,West Bengal,West Midnapore,721145,0,5
16-12-2025,West Bengal,West Midnapore,721260,0,1
16-12-2025,West Bengal,West Midnapore,721304,1,11
16-12-2025,West Bengal,West Midnapore,721451,0,5
16-12-2025,West Bengal,West Midnapore,721504,0,1
16-12-2025,Maharashtra,Jalna,431114,8,39
16-12-2025,Maharashtra,Jalna,431134,0,4
16-12-2025,Maharashtra,Jalna,431202,4,27
16-12-2025,Maharashtra,Jalna,431204,2,23
16-12-2025,Maharashtra,Jalna,431503,0,2
16-12-2025,Maharashtra,Kolhapur,415101,1,24
16-12-2025,Maharashtra,Kolhapur,416006,0,8
16-12-2025,Maharashtra,Kolhapur,416101,1,27
16-12-2025,Maharashtra,Kolhapur,416108,0,1
16-12-2025,Maharashtra,Kolhapur,416116,2,18
16-12-2025,Maharashtra,Kolhapur,416119,1,17
16-12-2025,Maharashtra,Kolhapur,416205,3,29
16-12-2025,Maharashtra,Kolhapur,416207,0,10
16-12-2025,Maharashtra,Kolhapur,416210,1,21
16-12-2025,Maharashtra,Kolhapur,416214,0,26
16-12-2025,Maharashtra,Kolhapur,416216,3,21
16-12-2025,Maharashtra,Kolhapur,416502,1,12
16-12-2025,Maharashtra,Kolhapur,416526,1,4
16-12-2025,Maharashtra,Kolhapur,416527,0,1
16-12-2025,Maharashtra,Kolhapur,416551,1,2
16-12-2025,Maharashtra,Kolhapur,416552,0,7
16-12-2025,Maharashtra,Latur,413514,0,29
16-12-2025,Maharashtra,Latur,413521,2,43
16-12-2025,Maharashtra,Latur,413522,2,22
16-12-2025,Maharashtra,Latur,413523,2,28
16-12-2025,Maharashtra,Latur,413544,2,16
16-12-2025,Maharashtra,Mumbai,400002,0,9
16-12-2025,Maharashtra,Mumbai,400003,0,16
16-12-2025,Maharashtra,Mumbai,400009,2,16
16-12-2025,Maharashtra,Mumbai,400012,0,15
16-12-2025,Maharashtra,Mumbai,400016,1,10
16-12-2025,Maharashtra,Mumbai,400019,1,4
16-12-2025,Maharashtra,Mumbai,400022,1,17
16-12-2025,Maharashtra,Mumbai,400026,0,2
16-12-2025,Maharashtra,Mumbai,400030,0,9
16-12-2025,Maharashtra,Mumbai,400034,0,4
16-12-2025,Maharashtra,Mumbai,400037,3,29
16-12-2025,Maharashtra,Mumbai,400042,1,7
16-12-2025,Maharashtra,Mumbai,400049,0,6
16-12-2025,Maharashtra,Mumbai,400050,0,9
16-12-2025,Maharashtra,Mumbai,400051,3,23
16-12-2025,Maharashtra,Mumbai,400055,0,33
16-12-2025,Maharashtra,Mumbai,400060,2,23
16-12-2025,Maharashtra,Mumbai,400063,0,8
16-12-2025,Maharashtra,Mumbai,400083,0,15
16-12-2025,Maharashtra,Mumbai,400088,0,24
16-12-2025,Maharashtra,Mumbai,400092,0,18
16-12-2025,Maharashtra,Mumbai,400101,1,50
16-12-2025,Maharashtra,Mumbai,400104,1,25
16-12-2025,Maharashtra,Mumbai,401203,0,1
16-12-2025,Maharashtra,Mumbai City,400002,2,2
16-12-2025,Maharashtra,Mumbai City,400003,0,9
16-12-2025,Maharashtra,Mumbai City,400005,1,9
16-12-2025,Maharashtra,Mumbai City,400006,0,1
16-12-2025,Maharashtra,Mumbai City,400011,1,16
16-12-2025,Maharashtra,Mumbai City,400015,0,8
16-12-2025,Maharashtra,Mumbai City,400018,0,10
16-12-2025,Maharashtra,Mumbai City,400031,1,2
16-12-2025,Maharashtra,Mumbai City,400037,4,44
16-12-2025,Maharashtra,Mumbai Suburban,400054,0,12
16-12-2025,Maharashtra,Mumbai Suburban,400066,2,18
16-12-2025,Maharashtra,Mumbai Suburban,400070,6,31
16-12-2025,Maharashtra,Mumbai Suburban,400071,4,16
16-12-2025,Maharashtra,Mumbai Suburban,400076,1,9
16-12-2025,Maharashtra,Mumbai Suburban,400089,1,12
16-12-2025,Maharashtra,Mumbai Suburban,400103,0,16
16-12-2025,Maharashtra,Mumbai( Sub Urban ),400043,0,1
16-12-2025,Maharashtra,Mumbai( Sub Urban ),400064,0,2
